ano,sigla_uf,id_municipio,produto,area_plantada,area_colhida,quantidade_produzida,rendimento_medio,valor_producao,prop_area_plantada,prop_area_colhida,prop_valor_producao
2010,AM,1300805,Palmito,130,100,120,1200,150,4.5,4.95,2.58
2010,AM,1300805,Pera,,,,,,,,
2010,AM,1300805,Pêssego,,,,,,,,
2010,AM,1300805,Pimenta-do-reino,,,,,,,,
2010,AM,1300805,Sisal ou agave (fibra),,,,,,,,
2010,AM,1300805,Tangerina,,,,,,,,
2010,AM,1300805,Tungue (fruto seco),,,,,,,,
2010,AM,1300805,Urucum (semente),3,2,4,2000,5,0.1,0.1,0.09
2010,AM,1300805,Uva,,,,,,,,
2010,AM,1300839,Abacate,3,3,10,3333,1,3.03,7.32,0.17
2010,AM,1300839,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1300839,Açaí,,,,,,,,
2010,AM,1300839,Azeitona,,,,,,,,
2010,AM,1300839,Banana (cacho),75,25,300,12000,210,75.76,60.98,36.14
2010,AM,1300839,Borracha (látex coagulado),,,,,,,,
2010,AM,1300839,Borracha (látex líquido),,,,,,,,
2010,AM,1300839,Cacau (em amêndoa),,,,,,,,
2010,AM,1300839,Café (em grão) Total,,,,,,,,
2010,AM,1300839,Café (em grão) Arábica,,,,,,,,
2010,AM,1300839,Café (em grão) Canephora,,,,,,,,
2010,AM,1300839,Caju,,,,,,,,
2010,AM,1300839,Caqui,,,,,,,,
2010,AM,1300839,Castanha de caju,,,,,,,,
2010,AM,1300839,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1300839,Coco-da-baía,,,,,,,,
2010,AM,1300839,Dendê (cacho de coco),,,,,,,,
2010,AM,1300839,Erva-mate (folha verde),,,,,,,,
2010,AM,1300839,Figo,,,,,,,,
2010,AM,1300839,Goiaba,,,,,,,,
2010,AM,1300839,Guaraná (semente),,,,,,,,
2010,AM,1300839,Laranja,5,3,50,16666,65,5.05,7.32,11.19
2010,AM,1300839,Limão,1,1,3,3000,4,1.01,2.44,0.69
2010,AM,1300839,Maçã,,,,,,,,
2010,AM,1300839,Mamão,5,4,100,25000,120,5.05,9.76,20.65
2010,AM,1300839,Manga,2,2,7,3500,1,2.02,4.88,0.17
2010,AM,1300839,Maracujá,8,3,60,20000,180,8.08,7.32,30.98
2010,AM,1300839,Marmelo,,,,,,,,
2010,AM,1300839,Noz (fruto seco),,,,,,,,
2010,AM,1300839,Palmito,,,,,,,,
2010,AM,1300839,Pera,,,,,,,,
2010,AM,1300839,Pêssego,,,,,,,,
2010,AM,1300839,Pimenta-do-reino,,,,,,,,
2010,AM,1300839,Sisal ou agave (fibra),,,,,,,,
2010,AM,1300839,Tangerina,,,,,,,,
2010,AM,1300839,Tungue (fruto seco),,,,,,,,
2010,AM,1300839,Urucum (semente),,,,,,,,
2010,AM,1300839,Uva,,,,,,,,
2010,AM,1300904,Abacate,,,,,,,,
2010,AM,1300904,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1300904,Açaí,,,,,,,,
2010,AM,1300904,Azeitona,,,,,,,,
2010,AM,1300904,Banana (cacho),10,5,60,12000,60,28.57,16.67,36.59
2010,AM,1300904,Borracha (látex coagulado),25,25,52,2080,104,71.43,83.33,63.41
2010,AM,1300904,Borracha (látex líquido),,,,,,,,
2010,AM,1300904,Cacau (em amêndoa),,,,,,,,
2010,AM,1300904,Café (em grão) Total,,,,,,,,
2010,AM,1300904,Café (em grão) Arábica,,,,,,,,
2010,AM,1300904,Café (em grão) Canephora,,,,,,,,
2010,AM,1300904,Caju,,,,,,,,
2010,AM,1300904,Caqui,,,,,,,,
2010,AM,1300904,Castanha de caju,,,,,,,,
2010,AM,1300904,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1300904,Coco-da-baía,,,,,,,,
2010,AM,1300904,Dendê (cacho de coco),,,,,,,,
2010,AM,1300904,Erva-mate (folha verde),,,,,,,,
2010,AM,1300904,Figo,,,,,,,,
2010,AM,1300904,Goiaba,,,,,,,,
2010,AM,1300904,Guaraná (semente),,,,,,,,
2010,AM,1300904,Laranja,,,,,,,,
2010,AM,1300904,Limão,,,,,,,,
2010,AM,1300904,Maçã,,,,,,,,
2010,AM,1300904,Mamão,,,,,,,,
2010,AM,1300904,Manga,,,,,,,,
2010,AM,1300904,Maracujá,,,,,,,,
2010,AM,1300904,Marmelo,,,,,,,,
2010,AM,1300904,Noz (fruto seco),,,,,,,,
2010,AM,1300904,Palmito,,,,,,,,
2010,AM,1300904,Pera,,,,,,,,
2010,AM,1300904,Pêssego,,,,,,,,
2010,AM,1300904,Pimenta-do-reino,,,,,,,,
2010,AM,1300904,Sisal ou agave (fibra),,,,,,,,
2010,AM,1300904,Tangerina,,,,,,,,
2010,AM,1300904,Tungue (fruto seco),,,,,,,,
2010,AM,1300904,Urucum (semente),,,,,,,,
2010,AM,1300904,Uva,,,,,,,,
2010,AM,1301001,Abacate,,,,,,,,
2010,AM,1301001,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301001,Açaí,,,,,,,,
2010,AM,1301001,Azeitona,,,,,,,,
2010,AM,1301001,Banana (cacho),30,30,450,15000,270,30.61,31.91,41.6
2010,AM,1301001,Borracha (látex coagulado),15,15,25,1666,62,15.31,15.96,9.55
2010,AM,1301001,Borracha (látex líquido),,,,,,,,
2010,AM,1301001,Cacau (em amêndoa),,,,,,,,
2010,AM,1301001,Café (em grão) Total,25,25,50,2000,75,25.51,26.6,11.56
2010,AM,1301001,Café (em grão) Arábica,,,,,,,,
2010,AM,1301001,Café (em grão) Canephora,,,,,,,,
2010,AM,1301001,Caju,,,,,,,,
2010,AM,1301001,Caqui,,,,,,,,
2010,AM,1301001,Castanha de caju,,,,,,,,
2010,AM,1301001,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301001,Coco-da-baía,16,16,64,4000,44,16.33,17.02,6.78
2010,AM,1301001,Dendê (cacho de coco),,,,,,,,
2010,AM,1301001,Erva-mate (folha verde),,,,,,,,
2010,AM,1301001,Figo,,,,,,,,
2010,AM,1301001,Goiaba,,,,,,,,
2010,AM,1301001,Guaraná (semente),,,,,,,,
2010,AM,1301001,Laranja,8,4,51,12750,91,8.16,4.26,14.02
2010,AM,1301001,Limão,2,2,11,5500,25,2.04,2.13,3.85
2010,AM,1301001,Maçã,,,,,,,,
2010,AM,1301001,Mamão,1,1,25,25000,42,1.02,1.06,6.47
2010,AM,1301001,Manga,,,,,,,,
2010,AM,1301001,Maracujá,1,1,20,20000,40,1.02,1.06,6.16
2010,AM,1301001,Marmelo,,,,,,,,
2010,AM,1301001,Noz (fruto seco),,,,,,,,
2010,AM,1301001,Palmito,,,,,,,,
2010,AM,1301001,Pera,,,,,,,,
2010,AM,1301001,Pêssego,,,,,,,,
2010,AM,1301001,Pimenta-do-reino,,,,,,,,
2010,AM,1301001,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301001,Tangerina,,,,,,,,
2010,AM,1301001,Tungue (fruto seco),,,,,,,,
2010,AM,1301001,Urucum (semente),,,,,,,,
2010,AM,1301001,Uva,,,,,,,,
2010,AM,1301100,Abacate,,,,,,,,
2010,AM,1301100,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301100,Açaí,,,,,,,,
2010,AM,1301100,Azeitona,,,,,,,,
2010,AM,1301100,Banana (cacho),100,25,300,12000,255,38.61,21.74,17.67
2010,AM,1301100,Borracha (látex coagulado),,,,,,,,
2010,AM,1301100,Borracha (látex líquido),,,,,,,,
2010,AM,1301100,Cacau (em amêndoa),,,,,,,,
2010,AM,1301100,Café (em grão) Total,,,,,,,,
2010,AM,1301100,Café (em grão) Arábica,,,,,,,,
2010,AM,1301100,Café (em grão) Canephora,,,,,,,,
2010,AM,1301100,Caju,,,,,,,,
2010,AM,1301100,Caqui,,,,,,,,
2010,AM,1301100,Castanha de caju,,,,,,,,
2010,AM,1301100,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301100,Coco-da-baía,80,35,70,2000,49,30.89,30.43,3.4
2010,AM,1301100,Dendê (cacho de coco),,,,,,,,
2010,AM,1301100,Erva-mate (folha verde),,,,,,,,
2010,AM,1301100,Figo,,,,,,,,
2010,AM,1301100,Goiaba,,,,,,,,
2010,AM,1301100,Guaraná (semente),,,,,,,,
2010,AM,1301100,Laranja,60,36,600,16666,720,23.17,31.3,49.9
2010,AM,1301100,Limão,12,12,63,5250,94,4.63,10.43,6.51
2010,AM,1301100,Maçã,,,,,,,,
2010,AM,1301100,Mamão,1,1,25,25000,25,0.39,0.87,1.73
2010,AM,1301100,Manga,,,,,,,,
2010,AM,1301100,Maracujá,6,6,120,20000,300,2.32,5.22,20.79
2010,AM,1301100,Marmelo,,,,,,,,
2010,AM,1301100,Noz (fruto seco),,,,,,,,
2010,AM,1301100,Palmito,,,,,,,,
2010,AM,1301100,Pera,,,,,,,,
2010,AM,1301100,Pêssego,,,,,,,,
2010,AM,1301100,Pimenta-do-reino,,,,,,,,
2010,AM,1301100,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301100,Tangerina,,,,,,,,
2010,AM,1301100,Tungue (fruto seco),,,,,,,,
2010,AM,1301100,Urucum (semente),,,,,,,,
2010,AM,1301100,Uva,,,,,,,,
2010,AM,1301159,Abacate,,,,,,,,
2010,AM,1301159,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301159,Açaí,,,,,,,,
2010,AM,1301159,Azeitona,,,,,,,,
2010,AM,1301159,Banana (cacho),60,42,495,11785,643,20.2,17.43,37.8
2010,AM,1301159,Borracha (látex coagulado),,,,,,,,
2010,AM,1301159,Borracha (látex líquido),,,,,,,,
2010,AM,1301159,Cacau (em amêndoa),,,,,,,,
2010,AM,1301159,Café (em grão) Total,,,,,,,,
2010,AM,1301159,Café (em grão) Arábica,,,,,,,,
2010,AM,1301159,Café (em grão) Canephora,,,,,,,,
2010,AM,1301159,Caju,,,,,,,,
2010,AM,1301159,Caqui,,,,,,,,
2010,AM,1301159,Castanha de caju,,,,,,,,
2010,AM,1301159,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301159,Coco-da-baía,98,78,300,3846,300,33.0,32.37,17.64
2010,AM,1301159,Dendê (cacho de coco),,,,,,,,
2010,AM,1301159,Erva-mate (folha verde),,,,,,,,
2010,AM,1301159,Figo,,,,,,,,
2010,AM,1301159,Goiaba,10,10,60,6000,36,3.37,4.15,2.12
2010,AM,1301159,Guaraná (semente),,,,,,,,
2010,AM,1301159,Laranja,23,9,45,5000,40,7.74,3.73,2.35
2010,AM,1301159,Limão,,,,,,,,
2010,AM,1301159,Maçã,,,,,,,,
2010,AM,1301159,Mamão,2,2,50,25000,65,0.67,0.83,3.82
2010,AM,1301159,Manga,80,80,380,4750,17,26.94,33.2,1.0
2010,AM,1301159,Maracujá,24,20,400,20000,600,8.08,8.3,35.27
2010,AM,1301159,Marmelo,,,,,,,,
2010,AM,1301159,Noz (fruto seco),,,,,,,,
2010,AM,1301159,Palmito,,,,,,,,
2010,AM,1301159,Pera,,,,,,,,
2010,AM,1301159,Pêssego,,,,,,,,
2010,AM,1301159,Pimenta-do-reino,,,,,,,,
2010,AM,1301159,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301159,Tangerina,,,,,,,,
2010,AM,1301159,Tungue (fruto seco),,,,,,,,
2010,AM,1301159,Urucum (semente),,,,,,,,
2010,AM,1301159,Uva,,,,,,,,
2010,AM,1301209,Abacate,,,,,,,,
2010,AM,1301209,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301209,Açaí,,,,,,,,
2010,AM,1301209,Azeitona,,,,,,,,
2010,AM,1301209,Banana (cacho),355,320,3840,12000,3840,20.4,18.91,42.47
2010,AM,1301209,Borracha (látex coagulado),,,,,,,,
2010,AM,1301209,Borracha (látex líquido),,,,,,,,
2010,AM,1301209,Cacau (em amêndoa),1000,1000,410,410,1845,57.47,59.1,20.41
2010,AM,1301209,Café (em grão) Total,13,13,26,2000,39,0.75,0.77,0.43
2010,AM,1301209,Café (em grão) Arábica,,,,,,,,
2010,AM,1301209,Café (em grão) Canephora,,,,,,,,
2010,AM,1301209,Caju,,,,,,,,
2010,AM,1301209,Caqui,,,,,,,,
2010,AM,1301209,Castanha de caju,,,,,,,,
2010,AM,1301209,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301209,Coco-da-baía,15,15,60,4000,60,0.86,0.89,0.66
2010,AM,1301209,Dendê (cacho de coco),,,,,,,,
2010,AM,1301209,Erva-mate (folha verde),,,,,,,,
2010,AM,1301209,Figo,,,,,,,,
2010,AM,1301209,Goiaba,35,25,45,1800,22,2.01,1.48,0.24
2010,AM,1301209,Guaraná (semente),130,130,32,246,384,7.47,7.68,4.25
2010,AM,1301209,Laranja,16,13,214,16461,321,0.92,0.77,3.55
2010,AM,1301209,Limão,23,23,122,5304,183,1.32,1.36,2.02
2010,AM,1301209,Maçã,,,,,,,,
2010,AM,1301209,Mamão,32,32,800,25000,800,1.84,1.89,8.85
2010,AM,1301209,Manga,80,80,300,3750,27,4.6,4.73,0.3
2010,AM,1301209,Maracujá,36,36,720,20000,1440,2.07,2.13,15.93
2010,AM,1301209,Marmelo,,,,,,,,
2010,AM,1301209,Noz (fruto seco),,,,,,,,
2010,AM,1301209,Palmito,,,,,,,,
2010,AM,1301209,Pera,,,,,,,,
2010,AM,1301209,Pêssego,,,,,,,,
2010,AM,1301209,Pimenta-do-reino,5,5,20,4000,80,0.29,0.3,0.88
2010,AM,1301209,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301209,Tangerina,,,,,,,,
2010,AM,1301209,Tungue (fruto seco),,,,,,,,
2010,AM,1301209,Urucum (semente),,,,,,,,
2010,AM,1301209,Uva,,,,,,,,
2010,AM,1301308,Abacate,,,,,,,,
2010,AM,1301308,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301308,Açaí,,,,,,,,
2010,AM,1301308,Azeitona,,,,,,,,
2010,AM,1301308,Banana (cacho),55,20,240,12000,240,55.0,47.62,31.5
2010,AM,1301308,Borracha (látex coagulado),,,,,,,,
2010,AM,1301308,Borracha (látex líquido),,,,,,,,
2010,AM,1301308,Cacau (em amêndoa),,,,,,,,
2010,AM,1301308,Café (em grão) Total,,,,,,,,
2010,AM,1301308,Café (em grão) Arábica,,,,,,,,
2010,AM,1301308,Café (em grão) Canephora,,,,,,,,
2010,AM,1301308,Caju,,,,,,,,
2010,AM,1301308,Caqui,,,,,,,,
2010,AM,1301308,Castanha de caju,,,,,,,,
2010,AM,1301308,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301308,Coco-da-baía,8,4,16,4000,16,8.0,9.52,2.1
2010,AM,1301308,Dendê (cacho de coco),,,,,,,,
2010,AM,1301308,Erva-mate (folha verde),,,,,,,,
2010,AM,1301308,Figo,,,,,,,,
2010,AM,1301308,Goiaba,,,,,,,,
2010,AM,1301308,Guaraná (semente),,,,,,,,
2010,AM,1301308,Laranja,8,5,82,16400,98,8.0,11.9,12.86
2010,AM,1301308,Limão,3,2,11,5500,22,3.0,4.76,2.89
2010,AM,1301308,Maçã,,,,,,,,
2010,AM,1301308,Mamão,5,5,125,25000,187,5.0,11.9,24.54
2010,AM,1301308,Manga,,,,,,,,
2010,AM,1301308,Maracujá,21,6,105,17500,199,21.0,14.29,26.12
2010,AM,1301308,Marmelo,,,,,,,,
2010,AM,1301308,Noz (fruto seco),,,,,,,,
2010,AM,1301308,Palmito,,,,,,,,
2010,AM,1301308,Pera,,,,,,,,
2010,AM,1301308,Pêssego,,,,,,,,
2010,AM,1301308,Pimenta-do-reino,,,,,,,,
2010,AM,1301308,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301308,Tangerina,,,,,,,,
2010,AM,1301308,Tungue (fruto seco),,,,,,,,
2010,AM,1301308,Urucum (semente),,,,,,,,
2010,AM,1301308,Uva,,,,,,,,
2010,AM,1301407,Abacate,3,3,4,1333,0,2.07,2.19,0.0
2010,AM,1301407,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301407,Açaí,,,,,,,,
2010,AM,1301407,Azeitona,,,,,,,,
2010,AM,1301407,Banana (cacho),70,70,735,10500,441,48.28,51.09,42.24
2010,AM,1301407,Borracha (látex coagulado),20,20,28,1400,117,13.79,14.6,11.21
2010,AM,1301407,Borracha (látex líquido),,,,,,,,
2010,AM,1301407,Cacau (em amêndoa),,,,,,,,
2010,AM,1301407,Café (em grão) Total,18,18,36,2000,57,12.41,13.14,5.46
2010,AM,1301407,Café (em grão) Arábica,,,,,,,,
2010,AM,1301407,Café (em grão) Canephora,,,,,,,,
2010,AM,1301407,Caju,,,,,,,,
2010,AM,1301407,Caqui,,,,,,,,
2010,AM,1301407,Castanha de caju,,,,,,,,
2010,AM,1301407,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301407,Coco-da-baía,10,6,24,4000,18,6.9,4.38,1.72
2010,AM,1301407,Dendê (cacho de coco),,,,,,,,
2010,AM,1301407,Erva-mate (folha verde),,,,,,,,
2010,AM,1301407,Figo,,,,,,,,
2010,AM,1301407,Goiaba,,,,,,,,
2010,AM,1301407,Guaraná (semente),,,,,,,,
2010,AM,1301407,Laranja,3,3,6,2000,3,2.07,2.19,0.29
2010,AM,1301407,Limão,5,5,26,5200,65,3.45,3.65,6.23
2010,AM,1301407,Maçã,,,,,,,,
2010,AM,1301407,Mamão,10,7,175,25000,262,6.9,5.11,25.1
2010,AM,1301407,Manga,,,,,,,,
2010,AM,1301407,Maracujá,3,2,40,20000,80,2.07,1.46,7.66
2010,AM,1301407,Marmelo,,,,,,,,
2010,AM,1301407,Noz (fruto seco),,,,,,,,
2010,AM,1301407,Palmito,,,,,,,,
2010,AM,1301407,Pera,,,,,,,,
2010,AM,1301407,Pêssego,,,,,,,,
2010,AM,1301407,Pimenta-do-reino,,,,,,,,
2010,AM,1301407,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301407,Tangerina,3,3,10,3333,1,2.07,2.19,0.1
2010,AM,1301407,Tungue (fruto seco),,,,,,,,
2010,AM,1301407,Urucum (semente),,,,,,,,
2010,AM,1301407,Uva,,,,,,,,
2010,AM,1301506,Abacate,,,,,,,,
2010,AM,1301506,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301506,Açaí,,,,,,,,
2010,AM,1301506,Azeitona,,,,,,,,
2010,AM,1301506,Banana (cacho),30,20,160,8000,80,22.9,16.53,10.83
2010,AM,1301506,Borracha (látex coagulado),,,,,,,,
2010,AM,1301506,Borracha (látex líquido),,,,,,,,
2010,AM,1301506,Cacau (em amêndoa),,,,,,,,
2010,AM,1301506,Café (em grão) Total,83,83,166,2000,304,63.36,68.6,41.14
2010,AM,1301506,Café (em grão) Arábica,,,,,,,,
2010,AM,1301506,Café (em grão) Canephora,,,,,,,,
2010,AM,1301506,Caju,,,,,,,,
2010,AM,1301506,Caqui,,,,,,,,
2010,AM,1301506,Castanha de caju,,,,,,,,
2010,AM,1301506,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301506,Coco-da-baía,6,6,24,4000,24,4.58,4.96,3.25
2010,AM,1301506,Dendê (cacho de coco),,,,,,,,
2010,AM,1301506,Erva-mate (folha verde),,,,,,,,
2010,AM,1301506,Figo,,,,,,,,
2010,AM,1301506,Goiaba,,,,,,,,
2010,AM,1301506,Guaraná (semente),,,,,,,,
2010,AM,1301506,Laranja,3,3,50,16666,80,2.29,2.48,10.83
2010,AM,1301506,Limão,1,1,2,2000,6,0.76,0.83,0.81
2010,AM,1301506,Maçã,,,,,,,,
2010,AM,1301506,Mamão,5,5,125,25000,125,3.82,4.13,16.91
2010,AM,1301506,Manga,,,,,,,,
2010,AM,1301506,Maracujá,3,3,60,20000,120,2.29,2.48,16.24
2010,AM,1301506,Marmelo,,,,,,,,
2010,AM,1301506,Noz (fruto seco),,,,,,,,
2010,AM,1301506,Palmito,,,,,,,,
2010,AM,1301506,Pera,,,,,,,,
2010,AM,1301506,Pêssego,,,,,,,,
2010,AM,1301506,Pimenta-do-reino,,,,,,,,
2010,AM,1301506,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301506,Tangerina,,,,,,,,
2010,AM,1301506,Tungue (fruto seco),,,,,,,,
2010,AM,1301506,Urucum (semente),,,,,,,,
2010,AM,1301506,Uva,,,,,,,,
2010,AM,1301605,Abacate,,,,,,,,
2010,AM,1301605,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301605,Açaí,,,,,,,,
2010,AM,1301605,Azeitona,,,,,,,,
2010,AM,1301605,Banana (cacho),41,25,300,12000,249,7.28,4.66,19.04
2010,AM,1301605,Borracha (látex coagulado),,,,,,,,
2010,AM,1301605,Borracha (látex líquido),,,,,,,,
2010,AM,1301605,Cacau (em amêndoa),500,500,205,410,922,88.81,93.28,70.49
2010,AM,1301605,Café (em grão) Total,,,,,,,,
2010,AM,1301605,Café (em grão) Arábica,,,,,,,,
2010,AM,1301605,Café (em grão) Canephora,,,,,,,,
2010,AM,1301605,Caju,,,,,,,,
2010,AM,1301605,Caqui,,,,,,,,
2010,AM,1301605,Castanha de caju,,,,,,,,
2010,AM,1301605,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301605,Coco-da-baía,1,1,4,4000,3,0.18,0.19,0.23
2010,AM,1301605,Dendê (cacho de coco),,,,,,,,
2010,AM,1301605,Erva-mate (folha verde),,,,,,,,
2010,AM,1301605,Figo,,,,,,,,
2010,AM,1301605,Goiaba,,,,,,,,
2010,AM,1301605,Guaraná (semente),,,,,,,,
2010,AM,1301605,Laranja,5,1,13,13000,19,0.89,0.19,1.45
2010,AM,1301605,Limão,2,1,3,3000,3,0.36,0.19,0.23
2010,AM,1301605,Maçã,,,,,,,,
2010,AM,1301605,Mamão,3,3,75,25000,74,0.53,0.56,5.66
2010,AM,1301605,Manga,,,,,,,,
2010,AM,1301605,Maracujá,6,2,30,15000,30,1.07,0.37,2.29
2010,AM,1301605,Marmelo,,,,,,,,
2010,AM,1301605,Noz (fruto seco),,,,,,,,
2010,AM,1301605,Palmito,,,,,,,,
2010,AM,1301605,Pera,,,,,,,,
2010,AM,1301605,Pêssego,,,,,,,,
2010,AM,1301605,Pimenta-do-reino,,,,,,,,
2010,AM,1301605,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301605,Tangerina,5,3,10,3333,8,0.89,0.56,0.61
2010,AM,1301605,Tungue (fruto seco),,,,,,,,
2010,AM,1301605,Urucum (semente),,,,,,,,
2010,AM,1301605,Uva,,,,,,,,
2010,AM,1301654,Abacate,2,2,7,3500,1,5.41,5.56,0.53
2010,AM,1301654,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301654,Açaí,,,,,,,,
2010,AM,1301654,Azeitona,,,,,,,,
2010,AM,1301654,Banana (cacho),30,30,360,12000,180,81.08,83.33,96.26
2010,AM,1301654,Borracha (látex coagulado),,,,,,,,
2010,AM,1301654,Borracha (látex líquido),,,,,,,,
2010,AM,1301654,Cacau (em amêndoa),,,,,,,,
2010,AM,1301654,Café (em grão) Total,,,,,,,,
2010,AM,1301654,Café (em grão) Arábica,,,,,,,,
2010,AM,1301654,Café (em grão) Canephora,,,,,,,,
2010,AM,1301654,Caju,,,,,,,,
2010,AM,1301654,Caqui,,,,,,,,
2010,AM,1301654,Castanha de caju,,,,,,,,
2010,AM,1301654,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301654,Coco-da-baía,,,,,,,,
2010,AM,1301654,Dendê (cacho de coco),,,,,,,,
2010,AM,1301654,Erva-mate (folha verde),,,,,,,,
2010,AM,1301654,Figo,,,,,,,,
2010,AM,1301654,Goiaba,,,,,,,,
2010,AM,1301654,Guaraná (semente),,,,,,,,
2010,AM,1301654,Laranja,,,,,,,,
2010,AM,1301654,Limão,,,,,,,,
2010,AM,1301654,Maçã,,,,,,,,
2010,AM,1301654,Mamão,1,1,6,6000,6,2.7,2.78,3.21
2010,AM,1301654,Manga,4,3,9,3000,0,10.81,8.33,0.0
2010,AM,1301654,Maracujá,,,,,,,,
2010,AM,1301654,Marmelo,,,,,,,,
2010,AM,1301654,Noz (fruto seco),,,,,,,,
2010,AM,1301654,Palmito,,,,,,,,
2010,AM,1301654,Pera,,,,,,,,
2010,AM,1301654,Pêssego,,,,,,,,
2010,AM,1301654,Pimenta-do-reino,,,,,,,,
2010,AM,1301654,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301654,Tangerina,,,,,,,,
2010,AM,1301654,Tungue (fruto seco),,,,,,,,
2010,AM,1301654,Urucum (semente),,,,,,,,
2010,AM,1301654,Uva,,,,,,,,
2010,AM,1301704,Abacate,,,,,,,,
2010,AM,1301704,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301704,Açaí,,,,,,,,
2010,AM,1301704,Azeitona,,,,,,,,
2010,AM,1301704,Banana (cacho),145,116,1395,12025,1018,51.42,51.33,59.01
2010,AM,1301704,Borracha (látex coagulado),,,,,,,,
2010,AM,1301704,Borracha (látex líquido),,,,,,,,
2010,AM,1301704,Cacau (em amêndoa),,,,,,,,
2010,AM,1301704,Café (em grão) Total,90,72,144,2000,360,31.91,31.86,20.87
2010,AM,1301704,Café (em grão) Arábica,,,,,,,,
2010,AM,1301704,Café (em grão) Canephora,,,,,,,,
2010,AM,1301704,Caju,,,,,,,,
2010,AM,1301704,Caqui,,,,,,,,
2010,AM,1301704,Castanha de caju,,,,,,,,
2010,AM,1301704,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301704,Coco-da-baía,25,20,80,4000,80,8.87,8.85,4.64
2010,AM,1301704,Dendê (cacho de coco),,,,,,,,
2010,AM,1301704,Erva-mate (folha verde),,,,,,,,
2010,AM,1301704,Figo,,,,,,,,
2010,AM,1301704,Goiaba,,,,,,,,
2010,AM,1301704,Guaraná (semente),,,,,,,,
2010,AM,1301704,Laranja,8,6,61,10166,73,2.84,2.65,4.23
2010,AM,1301704,Limão,,,,,,,,
2010,AM,1301704,Maçã,,,,,,,,
2010,AM,1301704,Mamão,5,4,100,25000,100,1.77,1.77,5.8
2010,AM,1301704,Manga,,,,,,,,
2010,AM,1301704,Maracujá,1,1,16,16000,24,0.35,0.44,1.39
2010,AM,1301704,Marmelo,,,,,,,,
2010,AM,1301704,Noz (fruto seco),,,,,,,,
2010,AM,1301704,Palmito,,,,,,,,
2010,AM,1301704,Pera,,,,,,,,
2010,AM,1301704,Pêssego,,,,,,,,
2010,AM,1301704,Pimenta-do-reino,5,4,16,4000,64,1.77,1.77,3.71
2010,AM,1301704,Sisal ou agave (fibra),,,,,,,,
2010,AM,1301704,Tangerina,,,,,,,,
2010,AM,1301704,Tungue (fruto seco),,,,,,,,
2010,AM,1301704,Urucum (semente),3,3,5,1666,6,1.06,1.33,0.35
2010,AM,1301704,Uva,,,,,,,,
2010,AM,1301803,Abacate,,,,,,,,
2010,AM,1301803,Algodão arbóreo (em caroço),,,,,,,,
2010,AM,1301803,Açaí,,,,,,,,
2010,AM,1301803,Azeitona,,,,,,,,
2010,AM,1301803,Banana (cacho),29,29,348,12000,278,32.95,34.12,64.5
2010,AM,1301803,Borracha (látex coagulado),,,,,,,,
2010,AM,1301803,Borracha (látex líquido),,,,,,,,
2010,AM,1301803,Cacau (em amêndoa),50,50,21,420,63,56.82,58.82,14.62
2010,AM,1301803,Café (em grão) Total,,,,,,,,
2010,AM,1301803,Café (em grão) Arábica,,,,,,,,
2010,AM,1301803,Café (em grão) Canephora,,,,,,,,
2010,AM,1301803,Caju,,,,,,,,
2010,AM,1301803,Caqui,,,,,,,,
2010,AM,1301803,Castanha de caju,,,,,,,,
2010,AM,1301803,Chá-da-índia (folha verde),,,,,,,,
2010,AM,1301803,Coco-da-baía,3,1,4,4000,6,3.41,1.18,1.39
2010,AM,1301803,Dendê (cacho de coco),,,,,,,,
